,comment
1529,THIS!! What a rewind supposed to be dari awal men....
1530,secara tidak langsung disponsori oleh REDDORZ
1531,"Gillaaaa keren parahhh 
bangga haru dan emosional banget ...."
1532,Kagak ada QG 🙄 😔
1533,"keren banget, asli🔥🔥🔥"
1534,luar biasa!!
1535,SKINNYINDONESIAN24🔥🔥
1536,"Bangga, Seneng, terharu, sedih, nangis jadi satu 😭"
1537,Sumpah gak boong bikin merinding🤩😭
1538,agung hapsah yang mana ya
1539,Asli epic parah ...kalo YouTube bikin rewind kalah dari ini payah asli
1540,P. P. P. P. P. P. P. P. P.. P. P. P. P. P. P. P. P. P. P. P. P. P. P. P. P
1541,speechless
1542,"Keren banget tapi sayangnya youtuber gamenya dari game petak2 yg buriq, ini kan bukan 8 bit harusnya bisa gamer kayak milhya, ekoju, donkey, Benny Moza, bang Alex dll"
1543,KERENN PARAH ASTAGAAA!!!
1544,"Ah mantapp. 
Terus berkaryaa para kreatorr. 
Kami sangat terhibur dengan konten2mu.."
1545,11/10
1546,Keren ajg!!!!!!
1547,Gila bgt parah
1548,ericko lim
1549,It's a lit. I say that this is a truly masterpiece. I'm so proud of you guys who behind this project. Keep shining kings and queens!!!
1550,"Gokillll !!! Keren Parah, merinding anjir"
1551,"Keren bangett! Senyum² sendiri liatnyaa, uhuyyy, sukses semuanyaa"
1552,PARAH PARAH PECAH COY💣💥
1553,#RI2020
1554,Gilssssss keren batt
1555,Please trendingg
1556,lah kenapa malah nangis 😭😭 ..
1557,See you 2020
1558,Huaaaas gilaaa kerennn parahh sihhh
1559,Keren bangettt sampe merinding guaaa
1560,DEMI APA KERENN BANGETTT!!! WOI TRENDING KAN CEPETAN
1561,PAK MUHHH MOOD SEKALIIIIIII
1562,demi apa part #NyalakanIndonesia it's make me cry :(
1563,THIS IS LITT 🔥🔥🔥
1564,"GG nih, pas scene lagu Blackpink di medley sama Lathi ! Keren dah sumpah. Bangga 🇮🇩"
1565,"Shame on you Yt rewind, ours is better #RI2020"
1566,"Thanks 2020, Thank you atas semua pelajaran berharga nya ❤️"
1567,Keren parah sih..
1568,"FIX MUST TRANDING 1 
EPIC VIDIO"
1569,"Satu lagi masterpiece dari Indonesia, Good Job 2020, sukses terus Indonesiaku"
1570,Gajelas cok seru juga ngga
1571,KEREN BGT ❤️
1572,PARAAAAAAAAAAH 🔥🔥🔥 TERIMA KASIH BANYAK
1573,"Yg nonton 446k, yg like 550k, HOLYYYYYY GILA"
1574,Yo lets go trending!!!!!!!
1575,"Wow keren.. Semoga saya bisa bergabung di tahun depan.. Jika tidak tahun depanya lagi.. 
Tetap semangat berkarya..."
1576,"Wow, karya luarbiasa"
1577,Youtube Rewind Indonesia 2020 Gak Ada Obat 🔥🔥🔥
1578,Epick
1579,KERENNNNN BANGETT
1580,Keren sangat
1581,BAGUS BANGET PARAH
1582,Kok bagus si
1583,Paraaaaaaahhh anjir 👏👏😭😭😭😭
1584,Anjir banyak yang udah ada tanda √ nya dong kapan gua kek gitu:/
1585,Ini rewindnya YouTube apa tiktok 😂
1586,"Masih di pantau...

-Trendingkan #RI2020"
1587,sangat menyentuh😭
1588,Ini ngaco kerennya 😭
1589,Parah si keren banget
1590,Keren banget
1591,Kereen bgt yampun
1592,Youtube rewind ter THE BEST
1593,gilaaaaaaaaaaa ini baru the best
1594,Sumpah gak bisa ngomong apa-apa lagi... Kereeeeeennn
1595,"Kenal youtube dari awal tahun 2015~
5 tahun kerasa banget :)
Semua yang di puter di part akhir, ngena banget deh. 
Terima Kasih untuk semua content creator atas pengalaman menakjubkan nya :)"
1596,KEREN BANGETTTT 🤗😍
1597,Woowww
1598,Luar biasa...  Semangat gotong royong
1599,Thank you for making an amazing YouTube rewind 2020😭😭😭😭❣️❣️❣️
